"municipio","provincia","ccaa","var_pob_2014_2023","num_infra_nuevas"
"A Estrada","Pontevedra","Galicia","-5.264895975845641","3"
"Badalona","Barcelona","Cataluña-Catalunya","4.026978500069061","3"
"Cintruénigo","Navarra","Comunidad Foral de Navarra","6.398043254376930","3"
"Porzuna","Ciudad Real","Castilla-La Mancha","-10.598726114649700","3"
"Albelda de Iregua","La Rioja","La Rioja","14.346895074946499","3"
"Nacimiento","Almería","Andalucía","0.197238658777120","3"
"Villa de Ves","Albacete","Castilla-La Mancha","12.962962962962999","3"
"Irun","Gipuzkoa","País Vasco-Euskadi","2.818857749816160","3"
"Marratxí","Illes Balears","Illes Balears","11.032910109512700","3"
"Carreño","Asturias","Principado de Asturias","-4.887850467289720","3"
"Abenójar","Ciudad Real","Castilla-La Mancha","-12.631578947368400","3"
"Valverde de la Virgen","León","Castilla y León","5.663230240549829","3"
"Ariza","Zaragoza","Aragón","-10.632911392405099","3"
"San Sebastián de los Reyes","Madrid","Comunidad de Madrid","11.286586902518900","3"
"Fuente-Álamo","Albacete","Castilla-La Mancha","-8.333333333333330","3"
"Agüimes","Las Palmas","Canarias","7.932151831768291","3"
"Bernardos","Segovia","Castilla y León","-13.636363636363601","3"
"Alhama de Aragón","Zaragoza","Aragón","-17.040358744394599","3"
"Cuéllar","Segovia","Castilla y León","0.638944170943752","3"
"Azpeitia","Gipuzkoa","País Vasco-Euskadi","4.135802469135800","3"
"Medina de Pomar","Burgos","Castilla y León","-1.129276925669980","3"
"Villares del Saz","Cuenca","Castilla-La Mancha","-19.163763066202097","3"
"San Leonardo de Yagüe","Soria","Castilla y León","-10.500225326723800","3"
"A Pobra de Trives","Ourense","Galicia","-13.289473684210499","3"
"Enguídanos","Cuenca","Castilla-La Mancha","-10.764872521246499","3"
"Ricla","Zaragoza","Aragón","-6.743677802060570","3"
"Ponte Caldelas","Pontevedra","Galicia","-1.280000000000000","3"
"Barrax","Albacete","Castilla-La Mancha","-3.697916666666671","3"
"Liétor","Albacete","Castilla-La Mancha","-19.161676646706599","3"
"Pájara","Las Palmas","Canarias","8.089841963514411","3"
"Vila de Cruces","Pontevedra","Galicia","-10.465116279069798","3"
"Vélez-Rubio","Almería","Andalucía","-3.431011633043740","3"
"Tomelloso","Ciudad Real","Castilla-La Mancha","-4.663865546218490","3"
"Inca","Illes Balears","Illes Balears","12.904489795918401","3"
"Carboneras","Almería","Andalucía","6.660723382577690","3"
"Ciutadella de Menorca","Illes Balears","Illes Balears","7.379960385219590","3"
"Ourense","Ourense","Galicia","-2.483513399747440","3"
"Tartanedo","Guadalajara","Castilla-La Mancha","6.578947368421050","3"
"Alcarràs","Lleida","Cataluña-Catalunya","5.782533506268920","3"
"Villanubla","Valladolid","Castilla y León","17.190016103059602","3"
"Valle de Yerri/Deierri","Navarra","Comunidad Foral de Navarra","4.218852999340800","3"
"Ávila","Ávila","Castilla y León","-2.022635874637301","3"
"Guriezo","Cantabria","Cantabria","2.308015107007970","3"
"El Tiemblo","Ávila","Castilla y León","3.348058591025340","3"
"Batea","Tarragona","Cataluña-Catalunya","-5.367088607594940","3"
"Villalba de la Sierra","Cuenca","Castilla-La Mancha","-0.560747663551402","3"
"Villablino","León","Castilla y León","-19.818070318888005","3"
"Lles de Cerdanya","Lleida","Cataluña-Catalunya","12.307692307692301","3"
"Fresno el Viejo","Valladolid","Castilla y León","-11.685625646328901","3"
"Illescas","Toledo","Castilla-La Mancha","21.795420084755602","3"
"Olmeda de la Cuesta","Cuenca","Castilla-La Mancha","-35.294117647058805","3"
"Alfamén","Zaragoza","Aragón","-0.203389830508475","3"
"La Herrera","Albacete","Castilla-La Mancha","-12.034383954154700","3"
"Pujalt","Barcelona","Cataluña-Catalunya","10.606060606060600","3"
"Cabrales","Asturias","Principado de Asturias","-8.536003814973769","3"
"Campillo de Altobuey","Cuenca","Castilla-La Mancha","-14.768211920529801","3"
"Vigo","Pontevedra","Galicia","-0.455936840035661","3"
"Aranjuez","Madrid","Comunidad de Madrid","4.976467331118490","3"
"Chandrexa de Queixa","Ourense","Galicia","-9.541284403669719","3"
"Alaejos","Valladolid","Castilla y León","-3.428971308607420","3"
"Ferreruela","Zamora","Castilla y León","-16.472868217054295","3"
"Yeste","Albacete","Castilla-La Mancha","-16.396761133603196","3"
"Hinojos","Huelva","Andalucía","4.839948783610761","3"
"Páramo del Sil","León","Castilla y León","-12.974910394265201","3"
"Agolada","Pontevedra","Galicia","-14.975480950584700","3"
"Larraun","Navarra","Comunidad Foral de Navarra","-9.181636726546909","3"
"Aguilar de Codés","Navarra","Comunidad Foral de Navarra","-19.148936170212803","3"
"Faramontanos de Tábara","Zamora","Castilla y León","-10.455764075067000","3"
"Covelo","Pontevedra","Galicia","-10.776020595807299","3"
"Alhambra","Ciudad Real","Castilla-La Mancha","-8.254269449715371","3"
"Guijo de Coria","Cáceres","Extremadura","-14.096916299559499","3"
"Villarrubia de los Ojos","Ciudad Real","Castilla-La Mancha","-9.973924380704041","3"
"Los Yébenes","Toledo","Castilla-La Mancha","-7.161416044170191","3"
"Navas del Rey","Madrid","Comunidad de Madrid","22.878787878787900","3"
"Santa Fe de Mondújar","Almería","Andalucía","26.666666666666700","3"
"Camarasa","Lleida","Cataluña-Catalunya","-13.721185510428100","3"
"Suellacabras","Soria","Castilla y León","19.230769230769198","3"
"Villaseco de los Reyes","Salamanca","Castilla y León","-23.116883116883098","3"
"Mombuey","Zamora","Castilla y León","-9.382151029748281","3"
"Alcanadre","La Rioja","La Rioja","-4.564907275320970","3"
"Miranda de Ebro","Burgos","Castilla y León","-2.954471190502120","3"
"Las Regueras","Asturias","Principado de Asturias","-1.461377870563670","3"
"Aliaguilla","Cuenca","Castilla-La Mancha","-12.676056338028200","3"
"Talarn","Lleida","Cataluña-Catalunya","43.099273607748202","3"
"Villoria","Salamanca","Castilla y León","-13.750850918992500","3"
"Guardo","Palencia","Castilla y León","-15.928019036287901","3"
"Langa de Duero","Soria","Castilla y León","-11.068702290076299","3"
"Galdakao","Bizkaia","País Vasco-Euskadi","-0.064733739906647","3"
"Sarria","Lugo","Galicia","-2.095675355450240","3"
"Zalla","Bizkaia","País Vasco-Euskadi","-1.910152104704630","3"
"Lugo","Lugo","Galicia","-0.351055194805195","3"
"Valtierra","Navarra","Comunidad Foral de Navarra","-1.743007701661940","3"
"Aranga","A Coruña","Galicia","-10.723069355632100","3"
"Tarazona","Zaragoza","Aragón","-1.325478645066270","3"
"San Pedro Manrique","Soria","Castilla y León","4.421768707482991","3"
"Oncala","Soria","Castilla y León","-26.190476190476200","3"
"Briviesca","Burgos","Castilla y León","-11.847168774051699","3"
"Tembleque","Toledo","Castilla-La Mancha","-10.279944928866499","3"
"Moguer","Huelva","Andalucía","7.764529152192280","3"
"Peñascosa","Albacete","Castilla-La Mancha","-10.109289617486299","3"
"Telde","Las Palmas","Canarias","0.402641169324817","3"
"Oseja de Sajambre","León","Castilla y León","-19.014084507042298","3"
"Illano","Asturias","Principado de Asturias","-29.584352078239597","3"
"El Barco de Ávila","Ávila","Castilla y León","-14.177978883861201","3"
"Villardefrades","Valladolid","Castilla y León","-18.128654970760198","3"
"Leioa","Bizkaia","País Vasco-Euskadi","5.885611862473519","3"
"Cerdanyola del Vallès","Barcelona","Cataluña-Catalunya","0.830981498902477","3"
"Castropol","Asturias","Principado de Asturias","-11.011904761904800","3"
"Casar de Cáceres","Cáceres","Extremadura","-5.783542419732090","3"
"La Roca del Vallès","Barcelona","Cataluña-Catalunya","3.755466818786840","3"
"Zamora","Zamora","Castilla y León","-8.015770765099420","3"
"El Palau d'Anglesola","Lleida","Cataluña-Catalunya","2.482435597189700","3"
"Santa María de la Vega","Zamora","Castilla y León","-16.285714285714295","3"
"Gelsa","Zaragoza","Aragón","-11.229946524064202","3"
"A Lama","Pontevedra","Galicia","-8.794788273615639","3"
"Baztan","Navarra","Comunidad Foral de Navarra","-0.216615698267074","3"
"Alcúdia","Illes Balears","Illes Balears","7.861189801699720","3"
"Tres Cantos","Madrid","Comunidad de Madrid","20.934988012974198","3"
"Almoguera","Guadalajara","Castilla-La Mancha","0.999286224125625","3"
"Berriz","Bizkaia","País Vasco-Euskadi","-5.057471264367821","3"
"Ezcaray","La Rioja","La Rioja","1.661779081133920","3"
"Matallana de Torío","León","Castilla y León","-8.309037900874639","3"
"Ribaforada","Navarra","Comunidad Foral de Navarra","0.759425006780580","3"
"Navalcarnero","Madrid","Comunidad de Madrid","21.279016841147001","3"
"Igantzi","Navarra","Comunidad Foral de Navarra","-8.480000000000000","3"
"Leitza","Navarra","Comunidad Foral de Navarra","3.785271851342050","3"
"Valverde de la Vera","Cáceres","Extremadura","-10.536398467432901","3"
"Montederramo","Ourense","Galicia","-16.301703163016999","3"
"Rubiá","Ourense","Galicia","-7.362784471218210","3"
"Seròs","Lleida","Cataluña-Catalunya","0.317965023847377","3"
"Jorquera","Albacete","Castilla-La Mancha","-15.196078431372499","3"
"Andoain","Gipuzkoa","País Vasco-Euskadi","-0.682360968952576","3"
"Vitigudino","Salamanca","Castilla y León","-14.072727272727301","3"
"Moreruela de Tábara","Zamora","Castilla y León","-17.291066282420797","3"
"Noblejas","Toledo","Castilla-La Mancha","8.971858456394539","3"
"Zierbena","Bizkaia","País Vasco-Euskadi","-0.133511348464619","3"
"Tolosa","Gipuzkoa","País Vasco-Euskadi","5.962188424165610","3"
"Candeleda","Ávila","Castilla y León","-2.761034415710680","3"
"Navalmoral de la Mata","Cáceres","Extremadura","-2.465073317168920","3"
"San Fernando de Henares","Madrid","Comunidad de Madrid","-4.430985017532670","3"
"Lastras del Pozo","Segovia","Castilla y León","-17.721518987341799","3"
"Pradell de la Teixeta","Tarragona","Cataluña-Catalunya","-5.524861878453040","3"
"Allande","Asturias","Principado de Asturias","-16.469321851453198","3"
"Bergara","Gipuzkoa","País Vasco-Euskadi","-2.319465983413120","3"
"Ribas de Sil","Lugo","Galicia","-9.594460929772499","3"
"Luzaide/Valcarlos","Navarra","Comunidad Foral de Navarra","-20.000000000000000","3"
"Calzada de Oropesa","Toledo","Castilla-La Mancha","-10.431654676259001","3"
"Porto do Son","A Coruña","Galicia","-4.659910145230381","3"
"Cedillo","Cáceres","Extremadura","-12.170385395537499","3"
"Bertizarana","Navarra","Comunidad Foral de Navarra","5.481727574750830","3"
"Villamuriel de Cerrato","Palencia","Castilla y León","0.139534883720930","3"
"Esteribar","Navarra","Comunidad Foral de Navarra","12.873654842566800","3"
"Nava del Rey","Valladolid","Castilla y León","-7.938785270205639","3"
"Pontevedra","Pontevedra","Galicia","-0.495503098401370","3"
"Ojos-Albos","Ávila","Castilla y León","42.187500000000000","3"
"Espot","Lleida","Cataluña-Catalunya","8.123249299719891","3"
"Cortes","Navarra","Comunidad Foral de Navarra","-1.562988433885590","3"
"Fontellas","Navarra","Comunidad Foral de Navarra","4.906054279749479","3"
"Ribera de Arriba","Asturias","Principado de Asturias","-2.417235943247500","3"
"Mendavia","Navarra","Comunidad Foral de Navarra","-3.318584070796461","3"
"Vimianzo","A Coruña","Galicia","-11.284046692607001","3"
"Viguera","La Rioja","La Rioja","-15.436241610738300","3"
"Muga de Sayago","Zamora","Castilla y León","-11.538461538461499","3"
"Las Rozas de Madrid","Madrid","Comunidad de Madrid","5.714347301258840","3"
"Pozo Cañada","Albacete","Castilla-La Mancha","-3.978685612788631","3"
"San Martín de Valdeiglesias","Madrid","Comunidad de Madrid","5.718647252231090","3"
"Villaseca de la Sagra","Toledo","Castilla-La Mancha","0.379609544468547","3"
"Ágreda","Soria","Castilla y León","-0.907911802853437","3"
"Bañares","La Rioja","La Rioja","-30.449826989619403","3"
"Grisel","Zaragoza","Aragón","38.805970149253703","3"
"Pesoz","Asturias","Principado de Asturias","-20.231213872832402","3"
"Santa Colomba de Somoza","León","Castilla y León","-4.247104247104249","3"
"Hermisende","Zamora","Castilla y León","-15.579710144927500","3"
"Ponteceso","A Coruña","Galicia","-8.382827082979810","3"
"La Oliva","Las Palmas","Canarias","19.714485539145102","3"
"Lladorre","Lleida","Cataluña-Catalunya","9.482758620689651","3"
"Quinto","Zaragoza","Aragón","-9.051094890510949","3"
"Torquemada","Palencia","Castilla y León","-7.684824902723739","3"
"Villayón","Asturias","Principado de Asturias","-20.746590093323800","3"
"Fresno de la Ribera","Zamora","Castilla y León","-12.082262210796900","3"
"Manzaneda","Ourense","Galicia","-14.491264131551899","3"
"A Pastoriza","Lugo","Galicia","-15.080084617709300","3"
"Lucainena de las Torres","Almería","Andalucía","14.657980456026099","3"
"Alba de Tormes","Salamanca","Castilla y León","-5.298633214753790","2"
"Navas de Oro","Segovia","Castilla y León","-9.272467902995718","2"
"Merindad de Río Ubierna","Burgos","Castilla y León","1.346562721474130","2"
"Adradas","Soria","Castilla y León","15.094339622641501","2"
"Pravia","Asturias","Principado de Asturias","-11.012615069894302","2"
"Añover de Tajo","Toledo","Castilla-La Mancha","-0.172281776416539","2"
"Peleagonzalo","Zamora","Castilla y León","10.701107011070098","2"
"Juncosa","Lleida","Cataluña-Catalunya","-12.785388127853899","2"
"Cáseda","Navarra","Comunidad Foral de Navarra","-4.437869822485210","2"
"Granollers","Barcelona","Cataluña-Catalunya","5.276155514767230","2"
"Cifuentes","Guadalajara","Castilla-La Mancha","-14.227434982151999","2"
"Rionansa","Cantabria","Cantabria","-1.804368471035140","2"
"Eibar","Gipuzkoa","País Vasco-Euskadi","-0.750728862973761","2"
"El Campillo","Valladolid","Castilla y León","-11.790393013100401","2"
"Fuentelsaz de Soria","Soria","Castilla y León","8.771929824561401","2"
"Los Llanos de Aridane","Santa Cruz de Tenerife","Canarias","-1.111873040752350","2"
"Albox","Almería","Andalucía","5.087494664959451","2"
"Santa Maria de Miralles","Barcelona","Cataluña-Catalunya","-1.428571428571430","2"
"Zestoa","Gipuzkoa","País Vasco-Euskadi","3.528446389496720","2"
"Sartaguda","Navarra","Comunidad Foral de Navarra","0.835231586940015","2"
"Carbajales de Alba","Zamora","Castilla y León","-16.894197952218402","2"
"Gormaz","Soria","Castilla y León","16.666666666666700","2"
"Nava de Arévalo","Ávila","Castilla y León","-17.338217338217298","2"
"Candelaria","Santa Cruz de Tenerife","Canarias","8.103831518667819","2"
"Los Arcos","Navarra","Comunidad Foral de Navarra","-1.371036846615250","2"
"Los Altos","Burgos","Castilla y León","28.025477707006402","2"
"Girona","Girona","Cataluña-Catalunya","7.295298631038700","2"
"Boborás","Ourense","Galicia","-14.711501719526201","2"
"La Fatarella","Tarragona","Cataluña-Catalunya","-16.841103710751703","2"
"Valdecasa","Ávila","Castilla y León","-6.557377049180330","2"
"Simancas","Valladolid","Castilla y León","3.038829487900960","2"
"San Andrés del Rabanedo","León","Castilla y León","-5.607888850382790","2"
"Monforte de Lemos","Lugo","Galicia","-5.036196031456700","2"
"Montamarta","Zamora","Castilla y León","-9.225700164744651","2"
"La Pueblanueva","Toledo","Castilla-La Mancha","-8.248299319727890","2"
"Zarza la Mayor","Cáceres","Extremadura","-17.346938775510200","2"
"Monfarracinos","Zamora","Castilla y León","-2.097902097902100","2"
"Padrón","A Coruña","Galicia","-3.888185896698490","2"
"Tinajas","Cuenca","Castilla-La Mancha","-15.625000000000000","2"
"Les Borges Blanques","Lleida","Cataluña-Catalunya","2.086070959264130","2"
"Pedro Muñoz","Ciudad Real","Castilla-La Mancha","-4.127146885414001","2"
"Vilallonga de Ter","Girona","Cataluña-Catalunya","-5.225653206650829","2"
"Cangas","Pontevedra","Galicia","0.903376369179809","2"
"Llorac","Tarragona","Cataluña-Catalunya","-13.392857142857098","2"
"Coria","Cáceres","Extremadura","-5.843200990635400","2"
"Quel","La Rioja","La Rioja","6.117414898865320","2"
"Alcántara","Cáceres","Extremadura","-14.194780394653099","2"
"La Pedraja de Portillo","Valladolid","Castilla y León","3.615520282186950","2"
"Arcenillas","Zamora","Castilla y León","10.344827586206899","2"
"Huérmeces","Burgos","Castilla y León","24.603174603174605","2"
"Beas","Huelva","Andalucía","4.033412887828160","2"
"Casas de Lázaro","Albacete","Castilla-La Mancha","-16.062176165803098","2"
"Vera","Almería","Andalucía","25.975496071381002","2"
"Ultzama","Navarra","Comunidad Foral de Navarra","-1.918465227817750","2"
"Olius","Lleida","Cataluña-Catalunya","10.310421286031000","2"
"Artajona","Navarra","Comunidad Foral de Navarra","4.419563936358280","2"
"Lerín","Navarra","Comunidad Foral de Navarra","5.392731535756150","2"
"San Javier","Murcia","Región de Murcia","10.169438539452299","2"
"Pías","Zamora","Castilla y León","-31.250000000000000","2"
"Rois","A Coruña","Galicia","-7.761694986364589","2"
"Las Rozas de Valdearroyo","Cantabria","Cantabria","-6.761565836298930","2"
"Casaseca de Campeán","Zamora","Castilla y León","-15.652173913043500","2"
"Bellaguarda","Lleida","Cataluña-Catalunya","-5.863192182410421","2"
"Villanueva de San Mancio","Valladolid","Castilla y León","6.185567010309280","2"
"Lorquí","Murcia","Región de Murcia","10.909614277489899","2"
